row_type,pv,task,group,metric,replicate,estimate,full_estimate,valid_replicates,failed_replicates,sampling_variance,sampling_standard_error
replicate,PV6MATH,classification,global,brier,65.0,0.1345966365184361,,,,,
replicate,PV6MATH,classification,global,ece,65.0,0.030040604314280205,,,,,
replicate,PV6MATH,classification,global,calibration_slope,65.0,0.8074467464836383,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,65.0,0.8197174487277507,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,65.0,0.17749229688944018,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,65.0,0.08002217184097021,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,65.0,0.7261229287388028,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,65.0,0.8550122506166631,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,65.0,0.10885850362767968,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,65.0,0.029212467170158206,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,65.0,0.8337246945839579,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,65.0,-0.03529480188891243,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,65.0,0.04998156752669001,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,65.0,-0.08132381774483555,,,,,
replicate,PV6MATH,regression,global,rmse,66.0,61.39263846650665,,,,,
replicate,PV6MATH,regression,global,r2,66.0,0.6204184072198295,,,,,
replicate,PV6MATH,classification,global,auc,66.0,0.8878246960091669,,,,,
replicate,PV6MATH,classification,global,brier,66.0,0.13588451229364823,,,,,
replicate,PV6MATH,classification,global,ece,66.0,0.02988800091955314,,,,,
replicate,PV6MATH,classification,global,calibration_slope,66.0,0.8085221727244548,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,66.0,0.8084279041108744,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,66.0,0.18174482987224128,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,66.0,0.08131171568328843,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,66.0,0.6909756084369557,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,66.0,0.8587809102023259,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,66.0,0.10475450217516126,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,66.0,0.02442151385326926,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,66.0,0.8506424066124848,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,66.0,-0.050353006091451546,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,66.0,0.05142371476373529,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,66.0,-0.1175465642874991,,,,,
replicate,PV6MATH,regression,global,rmse,67.0,61.605967255444135,,,,,
replicate,PV6MATH,regression,global,r2,67.0,0.614170953744244,,,,,
replicate,PV6MATH,classification,global,auc,67.0,0.88418805061108,,,,,
replicate,PV6MATH,classification,global,brier,67.0,0.1382379568467655,,,,,
replicate,PV6MATH,classification,global,ece,67.0,0.03333583703485865,,,,,
replicate,PV6MATH,classification,global,calibration_slope,67.0,0.7927334508173457,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,67.0,0.8086565012314396,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,67.0,0.18196579494883364,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,67.0,0.09150637977777856,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,67.0,0.676092292927273,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,67.0,0.8574933657374476,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,67.0,0.11222359883298673,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,67.0,0.03261435453131164,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,67.0,0.8301938689680439,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,67.0,-0.04883686450600799,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,67.0,0.05817054274291991,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,67.0,-0.11664115789007268,,,,,
replicate,PV6MATH,regression,global,rmse,68.0,60.9666442898681,,,,,
replicate,PV6MATH,regression,global,r2,68.0,0.617841189612842,,,,,
replicate,PV6MATH,classification,global,auc,68.0,0.8860664489408382,,,,,
replicate,PV6MATH,classification,global,brier,68.0,0.1360232677321833,,,,,
replicate,PV6MATH,classification,global,ece,68.0,0.03438464262237117,,,,,
replicate,PV6MATH,classification,global,calibration_slope,68.0,0.7961538586433875,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,68.0,0.8055857839661118,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,68.0,0.1833451524660265,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,68.0,0.11215197149250512,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,68.0,0.6767372445939384,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,68.0,0.8588358452879323,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,68.0,0.10695933786648885,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,68.0,0.026073618117558702,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,68.0,0.8330819803791973,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,68.0,-0.05325006132182053,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,68.0,0.07776732887013396,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,68.0,-0.11941661404944914,,,,,
replicate,PV6MATH,regression,global,rmse,69.0,61.39989806578965,,,,,
replicate,PV6MATH,regression,global,r2,69.0,0.631135079443031,,,,,
replicate,PV6MATH,classification,global,auc,69.0,0.8916916357601489,,,,,
replicate,PV6MATH,classification,global,brier,69.0,0.13293455596897122,,,,,
replicate,PV6MATH,classification,global,ece,69.0,0.029762742491444946,,,,,
replicate,PV6MATH,classification,global,calibration_slope,69.0,0.8193548404642379,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,69.0,0.8376737936070655,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,69.0,0.16187915001196376,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,69.0,0.07535375951456895,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,69.0,0.7978146760998562,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,69.0,0.8607705230558246,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,69.0,0.10496057016397672,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,69.0,0.02886675532064968,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,69.0,0.8412270434866461,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,69.0,-0.023096729448759068,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,69.0,0.045591017023124,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,69.0,-0.021540164364381664,,,,,
replicate,PV6MATH,regression,global,rmse,70.0,61.18376470931064,,,,,
replicate,PV6MATH,regression,global,r2,70.0,0.6254300029072892,,,,,
replicate,PV6MATH,classification,global,auc,70.0,0.888536152501316,,,,,
replicate,PV6MATH,classification,global,brier,70.0,0.13464790767520057,,,,,
replicate,PV6MATH,classification,global,ece,70.0,0.03170692337468288,,,,,
replicate,PV6MATH,classification,global,calibration_slope,70.0,0.8062351323043881,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,70.0,0.8145901692485356,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,70.0,0.17804522326706695,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,70.0,0.08451567333179423,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,70.0,0.7043101967219418,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,70.0,0.8618848303822833,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,70.0,0.10619815580609164,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,70.0,0.0296100863229229,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,70.0,0.8543947540583955,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,70.0,-0.047294661133747695,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,70.0,0.05280874995711135,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,70.0,-0.10192493558244631,,,,,
replicate,PV6MATH,regression,global,rmse,71.0,61.70895372891438,,,,,
replicate,PV6MATH,regression,global,r2,71.0,0.624308502155527,,,,,
replicate,PV6MATH,classification,global,auc,71.0,0.8883469665556802,,,,,
replicate,PV6MATH,classification,global,brier,71.0,0.13577652375557606,,,,,
replicate,PV6MATH,classification,global,ece,71.0,0.031609222596743036,,,,,
replicate,PV6MATH,classification,global,calibration_slope,71.0,0.8030694166066618,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,71.0,0.8135371587081777,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,71.0,0.17960311344222338,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,71.0,0.11042248108922746,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,71.0,0.7080714894415017,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,71.0,0.8532556903416552,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,71.0,0.10992148847467764,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,71.0,0.033942143540910616,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,71.0,0.8200959179638945,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,71.0,-0.039718531633477494,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,71.0,0.07881325849248443,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,71.0,-0.09499792716516009,,,,,
replicate,PV6MATH,regression,global,rmse,72.0,61.207309393508865,,,,,
replicate,PV6MATH,regression,global,r2,72.0,0.6245215023123634,,,,,
replicate,PV6MATH,classification,global,auc,72.0,0.8892333382243967,,,,,
replicate,PV6MATH,classification,global,brier,72.0,0.1345711650835598,,,,,
replicate,PV6MATH,classification,global,ece,72.0,0.030124042380435832,,,,,
replicate,PV6MATH,classification,global,calibration_slope,72.0,0.8079990964275715,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,72.0,0.8029770443455918,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,72.0,0.18672658046227686,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,72.0,0.11856332542488018,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,72.0,0.6747469809290692,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,72.0,0.8516889313496582,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,72.0,0.10860029059961077,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,72.0,0.02996517960585368,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,72.0,0.8209500900877568,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,72.0,-0.04871188700406637,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,72.0,0.08843928304444434,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,72.0,-0.13325211549850235,,,,,
replicate,PV6MATH,regression,global,rmse,73.0,61.54248742719526,,,,,
replicate,PV6MATH,regression,global,r2,73.0,0.6147652337656345,,,,,
replicate,PV6MATH,classification,global,auc,73.0,0.8847111791443493,,,,,
replicate,PV6MATH,classification,global,brier,73.0,0.1373776992691423,,,,,
replicate,PV6MATH,classification,global,ece,73.0,0.03293865071611376,,,,,
replicate,PV6MATH,classification,global,calibration_slope,73.0,0.7880809807501369,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,73.0,0.7880053958720883,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,73.0,0.19408422466584183,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,73.0,0.09885536480909993,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,73.0,0.6171897866673564,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,73.0,0.8538968314762719,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,73.0,0.1092084703645819,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,73.0,0.02764108247878971,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,73.0,0.8121185750160166,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,73.0,-0.06589143560418365,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,73.0,0.06591671409298616,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,73.0,-0.17089119408278053,,,,,
replicate,PV6MATH,regression,global,rmse,74.0,61.25733922103659,,,,,
replicate,PV6MATH,regression,global,r2,74.0,0.6208685920549577,,,,,
replicate,PV6MATH,classification,global,auc,74.0,0.8888094639838029,,,,,
replicate,PV6MATH,classification,global,brier,74.0,0.13497575862651356,,,,,
replicate,PV6MATH,classification,global,ece,74.0,0.030111847898326785,,,,,
replicate,PV6MATH,classification,global,calibration_slope,74.0,0.8035515558037689,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,74.0,0.8049410772951636,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,74.0,0.18132486902702494,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,74.0,0.08500627638894087,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,74.0,0.6789439911094803,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,74.0,0.8569745722954709,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,74.0,0.10735480893160414,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,74.0,0.028353576526041188,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,74.0,0.836258851769309,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,74.0,-0.052033495000307295,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,74.0,0.054894428490614086,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,74.0,-0.12460756469428858,,,,,
replicate,PV6MATH,regression,global,rmse,75.0,61.68204964424682,,,,,
replicate,PV6MATH,regression,global,r2,75.0,0.6178336650704925,,,,,
replicate,PV6MATH,classification,global,auc,75.0,0.8848462341686323,,,,,
replicate,PV6MATH,classification,global,brier,75.0,0.13761710565000343,,,,,
replicate,PV6MATH,classification,global,ece,75.0,0.03259522838450802,,,,,
replicate,PV6MATH,classification,global,calibration_slope,75.0,0.7912994379455948,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,75.0,0.8328380576912604,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,75.0,0.16724909671799112,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,75.0,0.08221665366744729,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,75.0,0.7406721002459113,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,75.0,0.8601400032278326,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,75.0,0.10758265150354765,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,75.0,0.02390050297315016,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,75.0,0.8380267966980065,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,75.0,-0.02730194553657217,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,75.0,0.04962142528293927,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,75.0,-0.05062733769968342,,,,,
replicate,PV6MATH,regression,global,rmse,76.0,61.7316815669095,,,,,
replicate,PV6MATH,regression,global,r2,76.0,0.6223033328814366,,,,,
replicate,PV6MATH,classification,global,auc,76.0,0.8877946336556404,,,,,
replicate,PV6MATH,classification,global,brier,76.0,0.13596463754380664,,,,,
replicate,PV6MATH,classification,global,ece,76.0,0.031991175256944206,,,,,
replicate,PV6MATH,classification,global,calibration_slope,76.0,0.8006036004570593,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,76.0,0.8199511766708929,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,76.0,0.17550621804146058,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,76.0,0.08995140928482234,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,76.0,0.7039839038719107,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,76.0,0.8523187036438973,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,76.0,0.10872984881567835,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,76.0,0.029074233081322277,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,76.0,0.815718091788334,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,76.0,-0.03236752697300438,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,76.0,0.05796023402787814,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,76.0,-0.09661969658514857,,,,,
replicate,PV6MATH,regression,global,rmse,77.0,61.87211725088388,,,,,
replicate,PV6MATH,regression,global,r2,77.0,0.610701870829454,,,,,
replicate,PV6MATH,classification,global,auc,77.0,0.882174458686387,,,,,
replicate,PV6MATH,classification,global,brier,77.0,0.1394195711839838,,,,,
replicate,PV6MATH,classification,global,ece,77.0,0.03396237650470922,,,,,
replicate,PV6MATH,classification,global,calibration_slope,77.0,0.7870047996698382,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,77.0,0.8099476482174459,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,77.0,0.18020451994450892,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,77.0,0.10721642028415909,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,77.0,0.6893660299964527,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,77.0,0.8549738844153322,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,77.0,0.1097775557984373,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,77.0,0.030661181222002617,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,77.0,0.8101522849456392,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,77.0,-0.04502623619788626,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,77.0,0.07325404377944987,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,77.0,-0.09763876967338547,,,,,
replicate,PV6MATH,regression,global,rmse,78.0,61.68529553923163,,,,,
replicate,PV6MATH,regression,global,r2,78.0,0.6206839989412086,,,,,
replicate,PV6MATH,classification,global,auc,78.0,0.8881040598575464,,,,,
replicate,PV6MATH,classification,global,brier,78.0,0.13441718989316814,,,,,
replicate,PV6MATH,classification,global,ece,78.0,0.030612441158624118,,,,,
replicate,PV6MATH,classification,global,calibration_slope,78.0,0.8036652115646153,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,78.0,0.8242648164184746,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,78.0,0.16771207856619427,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,78.0,0.09400012427585872,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,78.0,0.7369042596101321,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,78.0,0.8610814881997972,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,78.0,0.1099024967640378,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,78.0,0.029591934075031114,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,78.0,0.8377479733891147,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,78.0,-0.03681667178132264,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,78.0,0.0633876831172346,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,78.0,-0.06676095195448328,,,,,
replicate,PV6MATH,regression,global,rmse,79.0,61.333079312318894,,,,,
replicate,PV6MATH,regression,global,r2,79.0,0.6188140575703748,,,,,
replicate,PV6MATH,classification,global,auc,79.0,0.8870974019928866,,,,,
replicate,PV6MATH,classification,global,brier,79.0,0.1358143828435782,,,,,
replicate,PV6MATH,classification,global,ece,79.0,0.033434129110728725,,,,,
replicate,PV6MATH,classification,global,calibration_slope,79.0,0.7954254108710607,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,79.0,0.8246719691127402,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,79.0,0.17667447298502129,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,79.0,0.08234047500197565,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,79.0,0.7411145962754809,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,79.0,0.8556609260794248,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,79.0,0.10779995903637478,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,79.0,0.028355083276076644,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,79.0,0.8240144372810877,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,79.0,-0.030988956966684578,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,79.0,0.04890634589124693,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,79.0,-0.05431081459557974,,,,,
replicate,PV6MATH,regression,global,rmse,80.0,61.30413050699449,,,,,
replicate,PV6MATH,regression,global,r2,80.0,0.6264758454061651,,,,,
replicate,PV6MATH,classification,global,auc,80.0,0.8873696143467255,,,,,
replicate,PV6MATH,classification,global,brier,80.0,0.13575234528543234,,,,,
replicate,PV6MATH,classification,global,ece,80.0,0.031787642085583635,,,,,
replicate,PV6MATH,classification,global,calibration_slope,80.0,0.7996622231205261,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,80.0,0.8186773280421533,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,80.0,0.17616222468605916,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,80.0,0.08797330677269212,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,80.0,0.6954590184899979,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,80.0,0.8659415891381462,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,80.0,0.1065184175488285,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,80.0,0.029888885923040915,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,80.0,0.856812453407044,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,80.0,-0.04726426109599291,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,80.0,0.056185664687108484,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,80.0,-0.10420320463052823,,,,,
replicate,PV7MATH,regression,global,rmse,1.0,61.0573238874976,,,,,
replicate,PV7MATH,regression,global,r2,1.0,0.6153729632427183,,,,,
replicate,PV7MATH,classification,global,auc,1.0,0.886396367057686,,,,,
replicate,PV7MATH,classification,global,brier,1.0,0.13538356662270237,,,,,
replicate,PV7MATH,classification,global,ece,1.0,0.027021187604324703,,,,,
replicate,PV7MATH,classification,global,calibration_slope,1.0,0.808821722218942,,,,,
replicate,PV7MATH,classification,low_ses_non_native,auc,1.0,0.8430152869713616,,,,,
replicate,PV7MATH,classification,low_ses_non_native,brier,1.0,0.15780232169321673,,,,,
replicate,PV7MATH,classification,low_ses_non_native,ece,1.0,0.06691792898987942,,,,,
replicate,PV7MATH,classification,low_ses_non_native,calibration_slope,1.0,0.7534395974699847,,,,,
replicate,PV7MATH,classification,high_ses_native,auc,1.0,0.8517141230061459,,,,,
replicate,PV7MATH,classification,high_ses_native,brier,1.0,0.10659706811267744,,,,,
replicate,PV7MATH,classification,high_ses_native,ece,1.0,0.02569662428921799,,,,,
replicate,PV7MATH,classification,high_ses_native,calibration_slope,1.0,0.814476910141775,,,,,
replicate,PV7MATH,classification,contrast,auc_difference,1.0,-0.008698836034784274,,,,,
replicate,PV7MATH,classification,contrast,ece_difference,1.0,0.03989674138555471,,,,,
replicate,PV7MATH,classification,contrast,slope_difference,1.0,-0.05538212474895732,,,,,
replicate,PV7MATH,regression,global,rmse,2.0,60.9933909211447,,,,,
replicate,PV7MATH,regression,global,r2,2.0,0.6153157432018537,,,,,
replicate,PV7MATH,classification,global,auc,2.0,0.8860071789123638,,,,,
replicate,PV7MATH,classification,global,brier,2.0,0.13593103550887098,,,,,
replicate,PV7MATH,classification,global,ece,2.0,0.030788858101489947,,,,,
replicate,PV7MATH,classification,global,calibration_slope,2.0,0.8025494080615065,,,,,
replicate,PV7MATH,classification,low_ses_non_native,auc,2.0,0.8355008925346088,,,,,
replicate,PV7MATH,classification,low_ses_non_native,brier,2.0,0.1662945119451507,,,,,
replicate,PV7MATH,classification,low_ses_non_native,ece,2.0,0.09331393441834669,,,,,
replicate,PV7MATH,classification,low_ses_non_native,calibration_slope,2.0,0.7366754097703059,,,,,
replicate,PV7MATH,classification,high_ses_native,auc,2.0,0.8476356833408679,,,,,
replicate,PV7MATH,classification,high_ses_native,brier,2.0,0.1100592502231304,,,,,
replicate,PV7MATH,classification,high_ses_native,ece,2.0,0.02980676810699977,,,,,
replicate,PV7MATH,classification,high_ses_native,calibration_slope,2.0,0.8077103228908915,,,,,
replicate,PV7MATH,classification,contrast,auc_difference,2.0,-0.012134790806259121,,,,,
replicate,PV7MATH,classification,contrast,ece_difference,2.0,0.06252507631685675,,,,,
replicate,PV7MATH,classification,contrast,slope_difference,2.0,-0.06587399829120066,,,,,
replicate,PV7MATH,regression,global,rmse,3.0,60.644704652139765,,,,,
replicate,PV7MATH,regression,global,r2,3.0,0.6242956271261366,,,,,
replicate,PV7MATH,classification,global,auc,3.0,0.8890676797213968,,,,,
replicate,PV7MATH,classification,global,brier,3.0,0.1331673947047268,,,,,
replicate,PV7MATH,classification,global,ece,3.0,0.028906832909319037,,,,,
replicate,PV7MATH,classification,global,calibration_slope,3.0,0.8062338741744761,,,,,
replicate,PV7MATH,classification,low_ses_non_native,auc,3.0,0.825507078419756,,,,,
replicate,PV7MATH,classification,low_ses_non_native,brier,3.0,0.17065341202548212,,,,,
replicate,PV7MATH,classification,low_ses_non_native,ece,3.0,0.09699461669064442,,,,,
replicate,PV7MATH,classification,low_ses_non_native,calibration_slope,3.0,0.7099007820037849,,,,,
replicate,PV7MATH,classification,high_ses_native,auc,3.0,0.8522740592342284,,,,,
replicate,PV7MATH,classification,high_ses_native,brier,3.0,0.1071144275482966,,,,,
replicate,PV7MATH,classification,high_ses_native,ece,3.0,0.024647499845705544,,,,,
replicate,PV7MATH,classification,high_ses_native,calibration_slope,3.0,0.8096737656189797,,,,,
replicate,PV7MATH,classification,contrast,auc_difference,3.0,-0.026766980814472374,,,,,
replicate,PV7MATH,classification,contrast,ece_difference,3.0,0.06808778378132538,,,,,
replicate,PV7MATH,classification,contrast,slope_difference,3.0,-0.09633309217069119,,,,,
replicate,PV7MATH,regression,global,rmse,4.0,60.750636751791916,,,,,
replicate,PV7MATH,regression,global,r2,4.0,0.6247277226043106,,,,,
replicate,PV7MATH,classification,global,auc,4.0,0.8920627879318118,,,,,
replicate,PV7MATH,classification,global,brier,4.0,0.1314966579973273,,,,,
replicate,PV7MATH,classification,global,ece,4.0,0.030054749921402696,,,,,
replicate,PV7MATH,classification,global,calibration_slope,4.0,0.817794420632497,,,,,
replicate,PV7MATH,classification,low_ses_non_native,auc,4.0,0.8287199353290073,,,,,
replicate,PV7MATH,classification,low_ses_non_native,brier,4.0,0.16926743391947807,,,,,
replicate,PV7MATH,classification,low_ses_non_native,ece,4.0,0.09447305642323137,,,,,
replicate,PV7MATH,classification,low_ses_non_native,calibration_slope,4.0,0.7182329930443422,,,,,
replicate,PV7MATH,classification,high_ses_native,auc,4.0,0.8548702972216787,,,,,
replicate,PV7MATH,classification,high_ses_native,brier,4.0,0.11029676754716318,,,,,
replicate,PV7MATH,classification,high_ses_native,ece,4.0,0.0317072045934017,,,,,
replicate,PV7MATH,classification,high_ses_native,calibration_slope,4.0,0.8210509294301045,,,,,
replicate,PV7MATH,classification,contrast,auc_difference,4.0,-0.026150361892671392,,,,,
