row_type,pv,task,group,metric,replicate,estimate,full_estimate,valid_replicates,failed_replicates,sampling_variance,sampling_standard_error
replicate,PV5MATH,classification,low_ses_non_native,auc,73.0,0.8078006973837941,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,73.0,0.18215359215397933,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,73.0,0.11579638876583812,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,73.0,0.7279049488126836,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,73.0,0.8521374703676666,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,73.0,0.11239521060230515,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,73.0,0.030519386751928532,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,73.0,0.8353545024900937,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,73.0,-0.04433677298387251,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,73.0,0.08416557621526455,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,73.0,-0.06994697422948315,,,,,
replicate,PV5MATH,regression,global,rmse,74.0,60.168048162494316,,,,,
replicate,PV5MATH,regression,global,r2,74.0,0.63619344455517,,,,,
replicate,PV5MATH,classification,global,auc,74.0,0.8875335393275323,,,,,
replicate,PV5MATH,classification,global,brier,74.0,0.13688843464547057,,,,,
replicate,PV5MATH,classification,global,ece,74.0,0.030453613705519106,,,,,
replicate,PV5MATH,classification,global,calibration_slope,74.0,0.8060724776239901,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,74.0,0.8095995930763009,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,74.0,0.17907291991540888,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,74.0,0.10064880133225472,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,74.0,0.7557200961736734,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,74.0,0.8515594437614283,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,74.0,0.11389728647586272,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,74.0,0.03305276891072562,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,74.0,0.8258749727428824,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,74.0,-0.04195985068512742,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,74.0,0.07019518762673561,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,74.0,-0.05035238145031673,,,,,
replicate,PV5MATH,regression,global,rmse,75.0,59.98137370181196,,,,,
replicate,PV5MATH,regression,global,r2,75.0,0.6318763193565107,,,,,
replicate,PV5MATH,classification,global,auc,75.0,0.8836576168756011,,,,,
replicate,PV5MATH,classification,global,brier,75.0,0.13938531935918208,,,,,
replicate,PV5MATH,classification,global,ece,75.0,0.033331012484320924,,,,,
replicate,PV5MATH,classification,global,calibration_slope,75.0,0.8029020984974807,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,75.0,0.8158314107962217,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,75.0,0.17602696549078128,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,75.0,0.10905861913799014,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,75.0,0.7397460614156749,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,75.0,0.8532151828642434,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,75.0,0.11404726356414902,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,75.0,0.03637856319597417,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,75.0,0.8210907428235817,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,75.0,-0.03738377206802168,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,75.0,0.07572760665366922,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,75.0,-0.06315603708180584,,,,,
replicate,PV5MATH,regression,global,rmse,76.0,60.12829857329877,,,,,
replicate,PV5MATH,regression,global,r2,76.0,0.6346698000664679,,,,,
replicate,PV5MATH,classification,global,auc,76.0,0.8850489336985986,,,,,
replicate,PV5MATH,classification,global,brier,76.0,0.13863599980048982,,,,,
replicate,PV5MATH,classification,global,ece,76.0,0.03340463444673596,,,,,
replicate,PV5MATH,classification,global,calibration_slope,76.0,0.7937989074944906,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,76.0,0.8210862037513972,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,76.0,0.17517641067206594,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,76.0,0.10978839494769045,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,76.0,0.7639515120741938,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,76.0,0.8527198857427649,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,76.0,0.11825363902406766,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,76.0,0.04540835721463635,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,76.0,0.8362099983296631,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,76.0,-0.031633681991367735,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,76.0,0.0763837605009545,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,76.0,-0.029847395420296796,,,,,
replicate,PV5MATH,regression,global,rmse,77.0,59.81141157225606,,,,,
replicate,PV5MATH,regression,global,r2,77.0,0.6347119143078102,,,,,
replicate,PV5MATH,classification,global,auc,77.0,0.8866059488213693,,,,,
replicate,PV5MATH,classification,global,brier,77.0,0.1371098042289865,,,,,
replicate,PV5MATH,classification,global,ece,77.0,0.030009666087955723,,,,,
replicate,PV5MATH,classification,global,calibration_slope,77.0,0.810697256381827,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,77.0,0.835770170309892,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,77.0,0.16407313957068678,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,77.0,0.09224603575289858,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,77.0,0.8175139464461609,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,77.0,0.856901934349664,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,77.0,0.11130513879015293,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,77.0,0.02889939875462728,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,77.0,0.8639826605333787,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,77.0,-0.021131764039772016,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,77.0,0.06223636966494286,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,77.0,0.006816690064333941,,,,,
replicate,PV5MATH,regression,global,rmse,78.0,60.068965052183415,,,,,
replicate,PV5MATH,regression,global,r2,78.0,0.6332582371546012,,,,,
replicate,PV5MATH,classification,global,auc,78.0,0.8864722325612603,,,,,
replicate,PV5MATH,classification,global,brier,78.0,0.13722506351486427,,,,,
replicate,PV5MATH,classification,global,ece,78.0,0.03089786731750823,,,,,
replicate,PV5MATH,classification,global,calibration_slope,78.0,0.8090658653803542,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,78.0,0.8244777353174215,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,78.0,0.1698718694521802,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,78.0,0.1090619915725166,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,78.0,0.7631254055904927,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,78.0,0.8614818418670952,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,78.0,0.11094080512222121,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,78.0,0.0320881335779715,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,78.0,0.8522681382099146,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,78.0,-0.037004106549673677,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,78.0,0.07816412425500838,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,78.0,-0.0459404597898615,,,,,
replicate,PV5MATH,regression,global,rmse,79.0,59.481729548415615,,,,,
replicate,PV5MATH,regression,global,r2,79.0,0.6356970553428467,,,,,
replicate,PV5MATH,classification,global,auc,79.0,0.8863965501434509,,,,,
replicate,PV5MATH,classification,global,brier,79.0,0.1372595023075916,,,,,
replicate,PV5MATH,classification,global,ece,79.0,0.02978775978752397,,,,,
replicate,PV5MATH,classification,global,calibration_slope,79.0,0.8133728856092625,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,79.0,0.8405548118498388,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,79.0,0.1618278694442859,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,79.0,0.09006262478837118,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,79.0,0.8542729050225999,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,79.0,0.8465078953278612,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,79.0,0.11775863286010908,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,79.0,0.03771672956163757,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,79.0,0.812593865916892,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,79.0,-0.00595308347802237,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,79.0,0.06027486500084721,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,79.0,0.04090001941333743,,,,,
replicate,PV5MATH,regression,global,rmse,80.0,59.69501024672507,,,,,
replicate,PV5MATH,regression,global,r2,80.0,0.6351353804889196,,,,,
replicate,PV5MATH,classification,global,auc,80.0,0.8834893775337946,,,,,
replicate,PV5MATH,classification,global,brier,80.0,0.13935966713430853,,,,,
replicate,PV5MATH,classification,global,ece,80.0,0.03172967248673391,,,,,
replicate,PV5MATH,classification,global,calibration_slope,80.0,0.797186073844563,,,,,
replicate,PV5MATH,classification,low_ses_non_native,auc,80.0,0.8451899297845397,,,,,
replicate,PV5MATH,classification,low_ses_non_native,brier,80.0,0.1605885151082882,,,,,
replicate,PV5MATH,classification,low_ses_non_native,ece,80.0,0.07249470453136722,,,,,
replicate,PV5MATH,classification,low_ses_non_native,calibration_slope,80.0,0.8356300801171537,,,,,
replicate,PV5MATH,classification,high_ses_native,auc,80.0,0.8537357151621056,,,,,
replicate,PV5MATH,classification,high_ses_native,brier,80.0,0.1115011485988691,,,,,
replicate,PV5MATH,classification,high_ses_native,ece,80.0,0.03147881590588813,,,,,
replicate,PV5MATH,classification,high_ses_native,calibration_slope,80.0,0.8344456688611311,,,,,
replicate,PV5MATH,classification,contrast,auc_difference,80.0,-0.008545785377565895,,,,,
replicate,PV5MATH,classification,contrast,ece_difference,80.0,0.04076503204463331,,,,,
replicate,PV5MATH,classification,contrast,slope_difference,80.0,0.0384440062725907,,,,,
replicate,PV6MATH,regression,global,rmse,1.0,60.052269775324675,,,,,
replicate,PV6MATH,regression,global,r2,1.0,0.6333586947310963,,,,,
replicate,PV6MATH,classification,global,auc,1.0,0.8862834863196104,,,,,
replicate,PV6MATH,classification,global,brier,1.0,0.1370906322283352,,,,,
replicate,PV6MATH,classification,global,ece,1.0,0.02979831028763797,,,,,
replicate,PV6MATH,classification,global,calibration_slope,1.0,0.8113019292505326,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,1.0,0.7211417262701036,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,1.0,0.2250330697807142,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,1.0,0.13878396691107178,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,1.0,0.4362503861966486,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,1.0,0.865705320618204,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,1.0,0.10807029079548151,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,1.0,0.02774753956879,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,1.0,0.8845521218384155,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,1.0,-0.1445635943481004,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,1.0,0.10898565662343382,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,1.0,-0.375051543053884,,,,,
replicate,PV6MATH,regression,global,rmse,2.0,59.71818943078189,,,,,
replicate,PV6MATH,regression,global,r2,2.0,0.6366531159323249,,,,,
replicate,PV6MATH,classification,global,auc,2.0,0.8868642469065612,,,,,
replicate,PV6MATH,classification,global,brier,2.0,0.1370768219247714,,,,,
replicate,PV6MATH,classification,global,ece,2.0,0.030930154159662947,,,,,
replicate,PV6MATH,classification,global,calibration_slope,2.0,0.8141823305789205,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,2.0,0.7126676536103453,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,2.0,0.22910689154069774,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,2.0,0.14880731927328672,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,2.0,0.4447977580461126,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,2.0,0.8547841113340208,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,2.0,0.11486002816997717,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,2.0,0.0357724034140241,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,2.0,0.839359537551937,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,2.0,-0.14211645772367543,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,2.0,0.11787716511362377,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,2.0,-0.36938457253280793,,,,,
replicate,PV6MATH,regression,global,rmse,3.0,59.84225504789278,,,,,
replicate,PV6MATH,regression,global,r2,3.0,0.6365339527341196,,,,,
replicate,PV6MATH,classification,global,auc,3.0,0.8873418791917544,,,,,
replicate,PV6MATH,classification,global,brier,3.0,0.13691020465035184,,,,,
replicate,PV6MATH,classification,global,ece,3.0,0.03178683129134284,,,,,
replicate,PV6MATH,classification,global,calibration_slope,3.0,0.8071124092988043,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,3.0,0.7332379112622369,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,3.0,0.22290845289828742,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,3.0,0.13984888700246723,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,3.0,0.46549454907807203,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,3.0,0.854217973550454,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,3.0,0.11026885664386052,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,3.0,0.02997230046734735,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,3.0,0.831935379798752,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,3.0,-0.12098006228821712,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,3.0,0.10806205571112439,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,3.0,-0.3416178602207323,,,,,
replicate,PV6MATH,regression,global,rmse,4.0,59.98631863545745,,,,,
replicate,PV6MATH,regression,global,r2,4.0,0.6343421267993405,,,,,
replicate,PV6MATH,classification,global,auc,4.0,0.8857960517092947,,,,,
replicate,PV6MATH,classification,global,brier,4.0,0.13786333045639335,,,,,
replicate,PV6MATH,classification,global,ece,4.0,0.03195299432027017,,,,,
replicate,PV6MATH,classification,global,calibration_slope,4.0,0.8050386643941074,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,4.0,0.7319589898327558,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,4.0,0.220656695933392,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,4.0,0.12912548410959862,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,4.0,0.4637141801469462,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,4.0,0.8592834143255774,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,4.0,0.11402629376415001,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,4.0,0.03103589141560257,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,4.0,0.8624025897397555,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,4.0,-0.12732442449282166,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,4.0,0.09717248978932845,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,4.0,-0.3413244842471612,,,,,
replicate,PV6MATH,regression,global,rmse,5.0,59.76129215683182,,,,,
replicate,PV6MATH,regression,global,r2,5.0,0.63722209124409,,,,,
replicate,PV6MATH,classification,global,auc,5.0,0.8876789114589868,,,,,
replicate,PV6MATH,classification,global,brier,5.0,0.1366425391569908,,,,,
replicate,PV6MATH,classification,global,ece,5.0,0.03134679820864463,,,,,
replicate,PV6MATH,classification,global,calibration_slope,5.0,0.8150114721463558,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,5.0,0.733742089115563,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,5.0,0.222581943673946,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,5.0,0.14278098413813237,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,5.0,0.4810180259463381,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,5.0,0.858559848716637,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,5.0,0.1114523240835961,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,5.0,0.03069709540472109,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,5.0,0.8494766821074287,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,5.0,-0.124817759601074,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,5.0,0.11143418592948773,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,5.0,-0.33399344620001775,,,,,
replicate,PV6MATH,regression,global,rmse,6.0,59.79507115910879,,,,,
replicate,PV6MATH,regression,global,r2,6.0,0.6323946559673137,,,,,
replicate,PV6MATH,classification,global,auc,6.0,0.8881597799611344,,,,,
replicate,PV6MATH,classification,global,brier,6.0,0.13630295839135895,,,,,
replicate,PV6MATH,classification,global,ece,6.0,0.03034420618666154,,,,,
replicate,PV6MATH,classification,global,calibration_slope,6.0,0.8151022136784313,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,6.0,0.7330701279753341,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,6.0,0.21741573249173468,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,6.0,0.11848400486943496,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,6.0,0.49227880232908733,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,6.0,0.846575850204247,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,6.0,0.11594908050594686,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,6.0,0.03536544849450959,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,6.0,0.8038272090116451,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,6.0,-0.11350572222891286,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,6.0,0.08813979868277341,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,6.0,-0.32282341134934395,,,,,
replicate,PV6MATH,regression,global,rmse,7.0,59.78242047449773,,,,,
replicate,PV6MATH,regression,global,r2,7.0,0.6332075884628672,,,,,
replicate,PV6MATH,classification,global,auc,7.0,0.8881143736171573,,,,,
replicate,PV6MATH,classification,global,brier,7.0,0.1361013321889981,,,,,
replicate,PV6MATH,classification,global,ece,7.0,0.03126995834400653,,,,,
replicate,PV6MATH,classification,global,calibration_slope,7.0,0.814145483376915,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,7.0,0.7397953033112329,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,7.0,0.21800266759903014,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,7.0,0.1294782036841143,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,7.0,0.47202107703153146,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,7.0,0.862037029075068,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,7.0,0.10990996460341308,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,7.0,0.026950450167632683,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,7.0,0.8758752618211929,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,7.0,-0.12224172576383507,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,7.0,0.09820824534010777,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,7.0,-0.3421244063453835,,,,,
replicate,PV6MATH,regression,global,rmse,8.0,59.77748141721114,,,,,
replicate,PV6MATH,regression,global,r2,8.0,0.6340473701582443,,,,,
replicate,PV6MATH,classification,global,auc,8.0,0.8871479819565123,,,,,
replicate,PV6MATH,classification,global,brier,8.0,0.13674135815506805,,,,,
replicate,PV6MATH,classification,global,ece,8.0,0.030184595261166406,,,,,
replicate,PV6MATH,classification,global,calibration_slope,8.0,0.8186544329847846,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,8.0,0.7775349877334996,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,8.0,0.19243325449928397,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,8.0,0.0893098474948194,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,8.0,0.5843779154888339,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,8.0,0.8551703588288332,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,8.0,0.11310819029220352,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,8.0,0.030728750189209786,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,8.0,0.8439739779979816,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,8.0,-0.07763537109533358,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,8.0,0.059125252233653,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,8.0,-0.2342765174959507,,,,,
replicate,PV6MATH,regression,global,rmse,9.0,60.084384359808475,,,,,
replicate,PV6MATH,regression,global,r2,9.0,0.6309589091924739,,,,,
replicate,PV6MATH,classification,global,auc,9.0,0.8858303903581821,,,,,
replicate,PV6MATH,classification,global,brier,9.0,0.13785567373197025,,,,,
replicate,PV6MATH,classification,global,ece,9.0,0.032750472041938886,,,,,
replicate,PV6MATH,classification,global,calibration_slope,9.0,0.8080044902523548,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,9.0,0.7478256686754992,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,9.0,0.21237446637299817,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,9.0,0.12040388070034365,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,9.0,0.5139616350409492,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,9.0,0.8502512228186664,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,9.0,0.11692333954853237,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,9.0,0.03664306310153654,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,9.0,0.8227573230190681,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,9.0,-0.10242555414316723,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,9.0,0.08765340865840476,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,9.0,-0.2940428552114056,,,,,
replicate,PV6MATH,regression,global,rmse,10.0,59.87183585882291,,,,,
replicate,PV6MATH,regression,global,r2,10.0,0.6335941148091669,,,,,
replicate,PV6MATH,classification,global,auc,10.0,0.8880753153888151,,,,,
replicate,PV6MATH,classification,global,brier,10.0,0.1361729381412534,,,,,
replicate,PV6MATH,classification,global,ece,10.0,0.0304454664870228,,,,,
replicate,PV6MATH,classification,global,calibration_slope,10.0,0.8119039679852444,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,10.0,0.7660780289863738,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,10.0,0.20141382708966304,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,10.0,0.10643388260091856,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,10.0,0.558470243413135,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,10.0,0.8589197137269975,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,10.0,0.11269619676160098,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,10.0,0.032407789384774476,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,10.0,0.8556891594382215,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,10.0,-0.09284168474062371,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,10.0,0.07598841611389576,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,10.0,-0.25343372457210944,,,,,
replicate,PV6MATH,regression,global,rmse,11.0,60.3329335648522,,,,,
replicate,PV6MATH,regression,global,r2,11.0,0.6324698116207267,,,,,
replicate,PV6MATH,classification,global,auc,11.0,0.8858325035302205,,,,,
replicate,PV6MATH,classification,global,brier,11.0,0.13772894273360523,,,,,
replicate,PV6MATH,classification,global,ece,11.0,0.032328088526187744,,,,,
replicate,PV6MATH,classification,global,calibration_slope,11.0,0.8041056191692787,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,11.0,0.7383413476045356,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,11.0,0.21501705378643585,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,11.0,0.13161400978362278,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,11.0,0.49053875692552196,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,11.0,0.8546357238921757,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,11.0,0.11318916363878441,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,11.0,0.03404186743368305,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,11.0,0.8259727393369682,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,11.0,-0.11629437628764006,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,11.0,0.09928592125743504,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,11.0,-0.31356686224375674,,,,,
replicate,PV6MATH,regression,global,rmse,12.0,60.11417503373608,,,,,
replicate,PV6MATH,regression,global,r2,12.0,0.6313921875675875,,,,,
replicate,PV6MATH,classification,global,auc,12.0,0.885806906056539,,,,,
replicate,PV6MATH,classification,global,brier,12.0,0.1378602642247966,,,,,
replicate,PV6MATH,classification,global,ece,12.0,0.03147458078605347,,,,,
replicate,PV6MATH,classification,global,calibration_slope,12.0,0.8088285676815902,,,,,
replicate,PV6MATH,classification,low_ses_non_native,auc,12.0,0.7326701718138073,,,,,
replicate,PV6MATH,classification,low_ses_non_native,brier,12.0,0.21763170373930663,,,,,
replicate,PV6MATH,classification,low_ses_non_native,ece,12.0,0.1319515288745051,,,,,
replicate,PV6MATH,classification,low_ses_non_native,calibration_slope,12.0,0.4781350809554549,,,,,
replicate,PV6MATH,classification,high_ses_native,auc,12.0,0.8517633786896252,,,,,
replicate,PV6MATH,classification,high_ses_native,brier,12.0,0.11623458890594927,,,,,
replicate,PV6MATH,classification,high_ses_native,ece,12.0,0.03374256435283163,,,,,
replicate,PV6MATH,classification,high_ses_native,calibration_slope,12.0,0.8355355646736675,,,,,
replicate,PV6MATH,classification,contrast,auc_difference,12.0,-0.11909320687581781,,,,,
replicate,PV6MATH,classification,contrast,ece_difference,12.0,0.10047694808845162,,,,,
replicate,PV6MATH,classification,contrast,slope_difference,12.0,-0.33069348672613524,,,,,
replicate,PV6MATH,regression,global,rmse,13.0,60.20370340091353,,,,,
replicate,PV6MATH,regression,global,r2,13.0,0.6319658506496546,,,,,
