student_idx,predicted_probability,feature,shap_contribution,rank
362112,0.7813330888748169,ICTHOME,0.15151532793843217,7
362112,0.7813330888748169,FAMSUP,0.1444170271112489,8
362112,0.7813330888748169,ST004D01T,0.14082499654730782,9
362112,0.7813330888748169,ICTSCH,0.13284052972529026,10
607829,0.9572159647941589,HOMEPOS,1.080568632426748,1
607829,0.9572159647941589,MATHEFF,0.5608594633418398,2
607829,0.9572159647941589,STUBEHA,0.5154890909878668,3
607829,0.9572159647941589,ST004D01T,0.31716551135734333,4
607829,0.9572159647941589,FAMSUP,0.307376855263783,5
607829,0.9572159647941589,MATHPERS,0.27434070110342873,6
607829,0.9572159647941589,ESCS,0.23563574370410606,7
607829,0.9572159647941589,FAMCON,0.23522714744161022,8
607829,0.9572159647941589,HISEI,0.2314076576390471,9
607829,0.9572159647941589,ANXMAT,0.2103967799062775,10
584183,0.5452802181243896,FAMCON,0.7382538662596471,1
584183,0.5452802181243896,HOMEPOS,0.41845350323381353,2
584183,0.5452802181243896,STUBEHA,0.3722045960935975,3
584183,0.5452802181243896,ICTEFFIC,0.30149958029560364,4
584183,0.5452802181243896,SCHRISK,0.2366045159310761,5
584183,0.5452802181243896,ST004D01T,0.2303873169392318,6
584183,0.5452802181243896,ANXMAT,0.22171150171188855,7
584183,0.5452802181243896,HISEI,0.1981519825416035,8
584183,0.5452802181243896,ESCS,0.1668989084802706,9
584183,0.5452802181243896,EDUSHORT,0.137059751624829,10
78167,0.9815834164619446,ICTRES,1.1786184927848808,1
78167,0.9815834164619446,HOMEPOS,1.074406721810992,2
78167,0.9815834164619446,HISEI,0.6960318557201026,3
78167,0.9815834164619446,MATHEFF,0.49742020561732714,4
78167,0.9815834164619446,BULLIED,0.4039986642171698,5
78167,0.9815834164619446,TEACHSUP,0.2907773452945912,6
78167,0.9815834164619446,FAMCON,0.2863136344404029,7
78167,0.9815834164619446,COGACRCO,0.26791274044594504,8
78167,0.9815834164619446,ST004D01T,0.21023527535906397,9
78167,0.9815834164619446,ESCS,0.19380959979858745,10
5383,0.9523152709007263,HOMEPOS,0.8976473623190395,1
5383,0.9523152709007263,ICTRES,0.7370665661010298,2
5383,0.9523152709007263,HISEI,0.513676232578382,3
5383,0.9523152709007263,TEACHBEHA,0.4158078082699012,4
5383,0.9523152709007263,FAMCON,0.30161653207986094,5
5383,0.9523152709007263,COGACRCO,0.28116198131821873,6
5383,0.9523152709007263,DISCLIM,0.26125853513959557,7
5383,0.9523152709007263,STUDYHMW,0.19604403134755558,8
5383,0.9523152709007263,MATHEFF,0.18443261805699876,9
5383,0.9523152709007263,ICTEFFIC,0.16471395699425556,10
163650,0.9374125003814697,GRADE,1.0712352599180304,1
163650,0.9374125003814697,HOMEPOS,0.5259079924778598,2
163650,0.9374125003814697,STUBEHA,0.4943885909853634,3
163650,0.9374125003814697,MATHEFF,0.4195910963734605,4
163650,0.9374125003814697,ST004D01T,0.25874068969860675,5
163650,0.9374125003814697,FAMSUP,0.2518407713136185,6
163650,0.9374125003814697,HISEI,0.20736120570913044,7
163650,0.9374125003814697,MATHEF21,0.18070047976233583,8
163650,0.9374125003814697,FEELSAFE,0.16404723726010503,9
163650,0.9374125003814697,TEACHSUP,0.16254037252387207,10
539551,0.9089393615722656,HOMEPOS,0.8375169712191383,1
539551,0.9089393615722656,ICTRES,0.6985987054125872,2
539551,0.9089393615722656,GRADE,0.32760472229307197,3
539551,0.9089393615722656,BELONG,0.212321892993441,4
539551,0.9089393615722656,STUBEHA,0.20366447659853293,5
539551,0.9089393615722656,BULLIED,0.1950808188737574,6
539551,0.9089393615722656,HISEI,0.18740516811094493,7
539551,0.9089393615722656,ICTSUBJ,0.1468546401016829,8
539551,0.9089393615722656,MATHEFF,0.1387949996272073,9
539551,0.9089393615722656,DISCLIM,0.13265361596296316,10
572860,0.683265745639801,BELONG,0.37775323732781546,1
572860,0.683265745639801,ICTSUBJ,0.36734615758966355,2
572860,0.683265745639801,ICTHOME,0.33804343850355506,3
572860,0.683265745639801,HOMEPOS,0.3195609378217705,4
572860,0.683265745639801,HISEI,0.2249023915870748,5
572860,0.683265745639801,STUDYHMW,0.21262631310957658,6
572860,0.683265745639801,COGACMCO,0.2039309074241828,7
572860,0.683265745639801,STUBEHA,0.19607116533779845,8
572860,0.683265745639801,ICTEFFIC,0.1818946401367157,9
572860,0.683265745639801,ICTSCH,0.13227844443972572,10
606423,0.9587264060974121,HOMEPOS,0.7575604215788917,1
606423,0.9587264060974121,GRADE,0.5812714497544039,2
606423,0.9587264060974121,ICTRES,0.5125632843341191,3
606423,0.9587264060974121,COGACMCO,0.47252175700526095,4
606423,0.9587264060974121,HISEI,0.2533416196457983,5
606423,0.9587264060974121,STAFFSHORT,0.22284683256117205,6
606423,0.9587264060974121,FAMSUP,0.21408579744846293,7
606423,0.9587264060974121,ST004D01T,0.2117427262326237,8
606423,0.9587264060974121,COGACRCO,0.14965902451600413,9
606423,0.9587264060974121,PAREDINT,0.13933818024433095,10
90637,0.5390142798423767,MATHEFF,0.3127782316442017,1
90637,0.5390142798423767,ICTRES,0.24397655260507917,2
90637,0.5390142798423767,HISEI,0.21684460003396452,3
90637,0.5390142798423767,FAMCON,0.21097384070461886,4
90637,0.5390142798423767,ST004D01T,0.17559747243940366,5
90637,0.5390142798423767,COGACRCO,0.1718935366231017,6
90637,0.5390142798423767,STUBEHA,0.15472388966428297,7
90637,0.5390142798423767,MATHEF21,0.12312876454787329,8
90637,0.5390142798423767,ICTSCH,0.11835922389316693,9
90637,0.5390142798423767,ICTHOME,0.10050851339452492,10
58671,0.8792303800582886,HOMEPOS,0.9287108432852983,1
58671,0.8792303800582886,ICTRES,0.4962725158068679,2
58671,0.8792303800582886,MATHEFF,0.3148186728987639,3
58671,0.8792303800582886,STUBEHA,0.3014723392241285,4
58671,0.8792303800582886,ST004D01T,0.24175556415415486,5
58671,0.8792303800582886,FAMSUP,0.21952216816347572,6
58671,0.8792303800582886,FAMCON,0.162592980903446,7
58671,0.8792303800582886,MATHPERS,0.09491725698058871,8
58671,0.8792303800582886,ESCS,0.09048496727371458,9
58671,0.8792303800582886,AGE,0.07547298495370341,10
534836,0.9308449625968933,HOMEPOS,0.5939237932629112,1
534836,0.9308449625968933,COGACRCO,0.5289531022586925,2
534836,0.9308449625968933,ICTRES,0.4290338447377326,3
534836,0.9308449625968933,ICTEFFIC,0.41314543850089874,4
534836,0.9308449625968933,MATHEFF,0.38793534911615096,5
534836,0.9308449625968933,HISEI,0.32806616454767207,6
534836,0.9308449625968933,FAMCON,0.23280777489598223,7
534836,0.9308449625968933,MATHPERS,0.2253547099388288,8
534836,0.9308449625968933,STAFFSHORT,0.16907596280915185,9
534836,0.9308449625968933,ICTHOME,0.14232798737910343,10
471531,0.7921099662780762,IMMIG,0.5144035202592022,1
471531,0.7921099662780762,HOMEPOS,0.32412400922978124,2
471531,0.7921099662780762,FEELSAFE,0.3026487514295968,3
471531,0.7921099662780762,HISEI,0.2748419127859506,4
471531,0.7921099662780762,BULLIED,0.2390606422993369,5
471531,0.7921099662780762,MATHEFF,0.22720873762838437,6
471531,0.7921099662780762,ICTRES,0.21395948090897945,7
471531,0.7921099662780762,DISCLIM,0.1934549039960808,8
471531,0.7921099662780762,COGACRCO,0.17903775840803063,9
471531,0.7921099662780762,EDUSHORT,0.17746006616338492,10
295093,0.405617892742157,HOMEPOS,0.7217647855082123,1
295093,0.405617892742157,ICTSUBJ,0.2585449632555901,2
295093,0.405617892742157,COGACMCO,0.2317031007846208,3
295093,0.405617892742157,STUDYHMW,0.193469605679893,4
295093,0.405617892742157,FAMSUP,0.1817584239424832,5
295093,0.405617892742157,STAFFSHORT,0.15411473057818512,6
295093,0.405617892742157,ST004D01T,0.12485456344405975,7
295093,0.405617892742157,ESCS,0.09675857015589827,8
295093,0.405617892742157,FAMCON,0.07292809813224267,9
295093,0.405617892742157,TEACHSUP,0.06414417768122803,10
407200,0.9967591166496277,HOMEPOS,1.1448513731295316,1
407200,0.9967591166496277,ICTRES,0.8768602099840518,2
407200,0.9967591166496277,STAFFSHORT,0.6274832374411972,3
407200,0.9967591166496277,PAREDINT,0.47755913078242884,4
407200,0.9967591166496277,HISEI,0.31426766897275227,5
407200,0.9967591166496277,MATHEFF,0.29122882476356154,6
407200,0.9967591166496277,FAMCON,0.2740443687838615,7
407200,0.9967591166496277,ST004D01T,0.24447776074841385,8
407200,0.9967591166496277,TEACHBEHA,0.2392615374718298,9
407200,0.9967591166496277,EDUSHORT,0.22704978063363795,10
1850,0.9516472816467285,GRADE,0.6044980322495394,1
1850,0.9516472816467285,EDUSHORT,0.4165964217408782,2
1850,0.9516472816467285,BELONG,0.4050242432612549,3
1850,0.9516472816467285,ICTRES,0.3058168938489962,4
1850,0.9516472816467285,ICTHOME,0.2970284141720003,5
1850,0.9516472816467285,HISEI,0.2855571939531728,6
1850,0.9516472816467285,BULLIED,0.25648271057447347,7
1850,0.9516472816467285,FAMCON,0.20163160525955845,8
1850,0.9516472816467285,MATHEFF,0.1819873655097763,9
1850,0.9516472816467285,TEACHBEHA,0.16320220988423897,10
105657,0.9578976035118103,STUBEHA,0.6429030758822045,1
105657,0.9578976035118103,MATHEFF,0.6276320079586185,2
105657,0.9578976035118103,ICTEFFIC,0.5323738759926527,3
105657,0.9578976035118103,HOMEPOS,0.5284934645740031,4
105657,0.9578976035118103,GRADE,0.48998602331970686,5
105657,0.9578976035118103,ICTHOME,0.36217331412481146,6
105657,0.9578976035118103,ICTRES,0.2657106571776285,7
105657,0.9578976035118103,HISEI,0.22730960107384818,8
105657,0.9578976035118103,COGACRCO,0.20519360471053005,9
105657,0.9578976035118103,ANXMAT,0.19764745747695087,10
302052,0.23241662979125977,HOMEPOS,0.5734715100578797,1
302052,0.23241662979125977,ST004D01T,0.3319968077920203,2
302052,0.23241662979125977,BELONG,0.24338069834752787,3
302052,0.23241662979125977,STUDYHMW,0.22635443098637553,4
302052,0.23241662979125977,MATHEFF,0.19734772721496482,5
302052,0.23241662979125977,FAMCON,0.14834330627892087,6
302052,0.23241662979125977,FAMSUP,0.11660915582333019,7
302052,0.23241662979125977,MATHPERS,0.0914393624154036,8
302052,0.23241662979125977,TEACHBEHA,0.09054475996107612,9
302052,0.23241662979125977,STUBEHA,0.09002966733851281,10
138823,0.6505143046379089,MATHEFF,0.5078782250985386,1
138823,0.6505143046379089,GRADE,0.5006439154401414,2
138823,0.6505143046379089,FEELSAFE,0.39935115434730506,3
138823,0.6505143046379089,COGACMCO,0.24780436652670687,4
138823,0.6505143046379089,ANXMAT,0.20964091301237203,5
138823,0.6505143046379089,ST004D01T,0.20276773570552906,6
138823,0.6505143046379089,ICTSCH,0.1693606883123357,7
138823,0.6505143046379089,FAMCON,0.14920161146211286,8
138823,0.6505143046379089,ICTSUBJ,0.13665245138243334,9
138823,0.6505143046379089,COGACRCO,0.12311565677468024,10
390750,0.37235668301582336,HISEI,0.48445827166611705,1
390750,0.37235668301582336,MATHEFF,0.46143445727407195,2
390750,0.37235668301582336,STUBEHA,0.3173527421822837,3
390750,0.37235668301582336,ICTRES,0.2140955452772141,4
390750,0.37235668301582336,FAMCON,0.20018498259930312,5
390750,0.37235668301582336,ANXMAT,0.17610618211478482,6
390750,0.37235668301582336,MATHEF21,0.1699188788322863,7
390750,0.37235668301582336,ICTINFO,0.12189441682201504,8
390750,0.37235668301582336,ICTHOME,0.10863680604057663,9
390750,0.37235668301582336,ST004D01T,0.10765504679253354,10
62753,0.843235433101654,HOMEPOS,0.4445511713741325,1
62753,0.843235433101654,ICTINFO,0.3521037700714624,2
62753,0.843235433101654,ICTSUBJ,0.3513270349476534,3
62753,0.843235433101654,STUBEHA,0.33825880055293966,4
62753,0.843235433101654,COGACMCO,0.3374680976865875,5
62753,0.843235433101654,ICTRES,0.24935860169052831,6
62753,0.843235433101654,SCHRISK,0.23055496863391453,7
62753,0.843235433101654,ICTHOME,0.21281778918521013,8
62753,0.843235433101654,ICTEFFIC,0.1941524549011092,9
62753,0.843235433101654,ANXMAT,0.16922954864051917,10
309037,0.99174964427948,ICTRES,1.2688182252988371,1
309037,0.99174964427948,HOMEPOS,1.166157653472892,2
309037,0.99174964427948,GRADE,1.0597771856155487,3
309037,0.99174964427948,MATHEFF,0.6318134734412343,4
309037,0.99174964427948,HISEI,0.40536385409111975,5
309037,0.99174964427948,COGACRCO,0.3741850014527881,6
309037,0.99174964427948,MATHPERS,0.27822043837060845,7
309037,0.99174964427948,ST004D01T,0.2569572731028893,8
309037,0.99174964427948,COGACMCO,0.22047580697409558,9
309037,0.99174964427948,STAFFSHORT,0.2147860558978573,10
76612,0.4346873164176941,BULLIED,0.4212083904304563,1
76612,0.4346873164176941,BELONG,0.38595795115078546,2
76612,0.4346873164176941,ST004D01T,0.30046780753964414,3
76612,0.4346873164176941,FAMCON,0.21313033095548234,4
76612,0.4346873164176941,COGACMCO,0.20093635099729,5
76612,0.4346873164176941,TEACHSUP,0.19559807746756633,6
76612,0.4346873164176941,HISEI,0.1807685985768876,7
76612,0.4346873164176941,DISCLIM,0.1734074572964988,8
76612,0.4346873164176941,STUDYHMW,0.15238769232042615,9
76612,0.4346873164176941,ESCS,0.13738834840447908,10
461172,0.2818276286125183,MATHEFF,0.4238083446134806,1
461172,0.2818276286125183,HISEI,0.23281413999198775,2
461172,0.2818276286125183,FAMCON,0.21104619468074814,3
461172,0.2818276286125183,TEACHSUP,0.1815395502444335,4
461172,0.2818276286125183,STAFFSHORT,0.1447411762347292,5
461172,0.2818276286125183,ICTHOME,0.10901418663739605,6
461172,0.2818276286125183,ICTSCH,0.10231949895471189,7
461172,0.2818276286125183,FEELSAFE,0.05976362258825702,8
461172,0.2818276286125183,ESCS,0.059484320808151095,9
461172,0.2818276286125183,ICTINFO,0.057813547002915584,10
270419,0.4022583067417145,HISEI,0.42417845784764724,1
270419,0.4022583067417145,MATHPERS,0.2346217526282453,2
270419,0.4022583067417145,TEACHBEHA,0.19968597511895494,3
270419,0.4022583067417145,ICTSCH,0.183329738865541,4
270419,0.4022583067417145,ST004D01T,0.17643199332826043,5
270419,0.4022583067417145,COGACMCO,0.1452566692165965,6
270419,0.4022583067417145,DISCLIM,0.11762025567148157,7
270419,0.4022583067417145,MATHEFF,0.1154804396266627,8
270419,0.4022583067417145,ICTHOME,0.0942311506743863,9
270419,0.4022583067417145,SCHRISK,0.07011487865955132,10
416153,0.9864674210548401,HOMEPOS,0.8112730586052385,1
416153,0.9864674210548401,BULLIED,0.6828432304763191,2
416153,0.9864674210548401,GRADE,0.6724385897798493,3
416153,0.9864674210548401,ICTRES,0.5697885467384185,4
416153,0.9864674210548401,HISEI,0.43120035940038176,5
416153,0.9864674210548401,STUBEHA,0.32793245793612186,6
416153,0.9864674210548401,EDUSHORT,0.22627749774692346,7
416153,0.9864674210548401,MATHEF21,0.20922008022638694,8
416153,0.9864674210548401,COGACMCO,0.184846055152575,9
416153,0.9864674210548401,ANXMAT,0.17627411509081184,10
297711,0.6590242981910706,HOMEPOS,0.7129250380104258,1
297711,0.6590242981910706,ICTEFFIC,0.29326393693530917,2
297711,0.6590242981910706,BULLIED,0.2100411832714053,3
297711,0.6590242981910706,ICTSUBJ,0.18516138424038217,4
297711,0.6590242981910706,MATHEFF,0.15648801427193576,5
297711,0.6590242981910706,FAMSUP,0.15634747935926951,6
297711,0.6590242981910706,FAMCON,0.15052629940527368,7
297711,0.6590242981910706,TEACHBEHA,0.1471957661434317,8
297711,0.6590242981910706,TEACHSUP,0.12957705696604535,9
297711,0.6590242981910706,STUDYHMW,0.12861789286154818,10
413152,0.32113367319107056,MATHEFF,0.44116232086241325,1
413152,0.32113367319107056,HOMEPOS,0.2461103145098241,2
413152,0.32113367319107056,STUDYHMW,0.2283073527288434,3
413152,0.32113367319107056,STAFFSHORT,0.1665627339812636,4
413152,0.32113367319107056,ANXMAT,0.1528538801965078,5
413152,0.32113367319107056,ST004D01T,0.1397238455688057,6
413152,0.32113367319107056,ICTSCH,0.09536951171357941,7
413152,0.32113367319107056,FEELSAFE,0.056089204092259023,8
413152,0.32113367319107056,ICTHOME,0.0511322536739317,9
413152,0.32113367319107056,IMMIG,0.026225525235786334,10
397569,0.01881495676934719,ICTSCH,0.1493583926386316,1
397569,0.01881495676934719,FAMCON,0.11079925371336685,2
397569,0.01881495676934719,EDUSHORT,0.09809322735136447,3
397569,0.01881495676934719,ICTHOME,0.08682172440556314,4
397569,0.01881495676934719,STAFFSHORT,0.08526029110194941,5
397569,0.01881495676934719,MATHPERS,0.07458299145037017,6
397569,0.01881495676934719,GRADE,0.06963804734913538,7
397569,0.01881495676934719,ICTINFO,0.06916875584171066,8
397569,0.01881495676934719,BULLIED,0.04948273808919112,9
397569,0.01881495676934719,TEACHSUP,0.04507228901085909,10
219712,0.828125536441803,HOMEPOS,0.4493713059073161,1
219712,0.828125536441803,SCHRISK,0.29488531803363005,2
219712,0.828125536441803,MATHPERS,0.29000480026528747,3
219712,0.828125536441803,STUBEHA,0.25406303966057747,4
219712,0.828125536441803,FAMCON,0.25400584052586966,5
219712,0.828125536441803,TEACHBEHA,0.2473264648902659,6
219712,0.828125536441803,ANXMAT,0.1814907590415555,7
219712,0.828125536441803,STAFFSHORT,0.13194606870729786,8
219712,0.828125536441803,ICTSCH,0.12176192315848311,9
219712,0.828125536441803,ESCS,0.09119844367280167,10
147580,0.548075795173645,MATHEFF,0.7671398527568408,1
147580,0.548075795173645,FAMCON,0.368091946613456,2
147580,0.548075795173645,TEACHBEHA,0.26645361885580315,3
147580,0.548075795173645,HISEI,0.2043478060874986,4
147580,0.548075795173645,MATHPERS,0.14185209967111403,5
147580,0.548075795173645,STAFFSHORT,0.12631120673089755,6
147580,0.548075795173645,COGACMCO,0.11551639635007632,7
147580,0.548075795173645,ICTINFO,0.11383860385514709,8
147580,0.548075795173645,DISCLIM,0.09493043942416989,9
147580,0.548075795173645,ICTSUBJ,0.08338448737982616,10
60274,0.968217670917511,HOMEPOS,1.1140661786676902,1
60274,0.968217670917511,ICTRES,0.9501362437149965,2
60274,0.968217670917511,BELONG,0.5737963764353708,3
60274,0.968217670917511,FAMCON,0.34836843936453077,4
60274,0.968217670917511,STUBEHA,0.3125956867848504,5
60274,0.968217670917511,MATHEFF,0.3098745680712045,6
60274,0.968217670917511,BULLIED,0.2599500841191002,7
60274,0.968217670917511,STUDYHMW,0.22397226095314182,8
60274,0.968217670917511,HISEI,0.1969531952342277,9
60274,0.968217670917511,DISCLIM,0.1759078524169854,10
419236,0.9941781759262085,HOMEPOS,1.1603991344289717,1
419236,0.9941781759262085,ICTRES,1.074997292409189,2
419236,0.9941781759262085,COGACRCO,0.6503802636046203,3
419236,0.9941781759262085,GRADE,0.531814971017975,4
419236,0.9941781759262085,MATHEFF,0.42697639205098314,5
419236,0.9941781759262085,COGACMCO,0.25840417604263166,6
419236,0.9941781759262085,TEACHBEHA,0.24718626289993154,7
419236,0.9941781759262085,HISEI,0.24141141844575031,8
419236,0.9941781759262085,DISCLIM,0.233278916490176,9
419236,0.9941781759262085,ST004D01T,0.19451599918753346,10
8365,0.8895084261894226,HOMEPOS,0.5668637341162139,1
8365,0.8895084261894226,GRADE,0.5522403259197017,2
8365,0.8895084261894226,ICTRES,0.5231992631707363,3
8365,0.8895084261894226,BULLIED,0.43758509127146683,4
8365,0.8895084261894226,HISEI,0.2889880990763777,5
8365,0.8895084261894226,FAMCON,0.2537437035142466,6
8365,0.8895084261894226,ANXMAT,0.21223714987162792,7
8365,0.8895084261894226,MATHPERS,0.17290694876857743,8
8365,0.8895084261894226,DISCLIM,0.16811685552314942,9
8365,0.8895084261894226,COGACRCO,0.13272801883014837,10
131162,0.5433188080787659,COGACRCO,0.4509991361742777,1
131162,0.5433188080787659,MATHEFF,0.3374590222797269,2
131162,0.5433188080787659,STUBEHA,0.33589194961330576,3
131162,0.5433188080787659,HISEI,0.28119497156334544,4
131162,0.5433188080787659,HOMEPOS,0.16102834275504394,5
131162,0.5433188080787659,STAFFSHORT,0.15100912715146023,6
131162,0.5433188080787659,ESCS,0.11033777858288886,7
131162,0.5433188080787659,ICTEFFIC,0.10224359788597212,8
131162,0.5433188080787659,STUDYHMW,0.09501388373593728,9
131162,0.5433188080787659,PAREDINT,0.09180773848780518,10
500561,0.28754234313964844,MATHEFF,0.4214656503405786,1
500561,0.28754234313964844,STUBEHA,0.299429493777061,2
500561,0.28754234313964844,HISEI,0.27547212576942004,3
500561,0.28754234313964844,ICTHOME,0.2440936477496143,4
500561,0.28754234313964844,ST004D01T,0.2173813133045769,5
500561,0.28754234313964844,BULLIED,0.17004771839676322,6
500561,0.28754234313964844,FAMCON,0.16667300011586123,7
500561,0.28754234313964844,ICTSUBJ,0.12677652694119387,8
500561,0.28754234313964844,ICTEFFIC,0.07304459312912513,9
500561,0.28754234313964844,MATHEF21,0.06761668515234305,10
102636,0.5047473907470703,HISEI,0.5341482040926713,1
102636,0.5047473907470703,DISCLIM,0.4262909838264568,2
102636,0.5047473907470703,TEACHBEHA,0.4215660630067214,3
102636,0.5047473907470703,ANXMAT,0.38675982750610954,4
102636,0.5047473907470703,ICTRES,0.29964489896630764,5
102636,0.5047473907470703,ST004D01T,0.1484358812383107,6
102636,0.5047473907470703,ICTSCH,0.11670331407833145,7
102636,0.5047473907470703,TEACHSUP,0.10380216406943873,8
102636,0.5047473907470703,ICTHOME,0.08879268696720828,9
102636,0.5047473907470703,FEELSAFE,0.07426764055004241,10
76187,0.31006938219070435,BELONG,0.3278712697382662,1
76187,0.31006938219070435,FAMCON,0.23282639488648782,2
76187,0.31006938219070435,BULLIED,0.15302212454291295,3
76187,0.31006938219070435,ICTSCH,0.13231614952548626,4
76187,0.31006938219070435,ICTHOME,0.11546608109678345,5
76187,0.31006938219070435,HISEI,0.1074701724427814,6
76187,0.31006938219070435,IMMIG,0.08843927059540874,7
76187,0.31006938219070435,STUDYHMW,0.07000985257462161,8
76187,0.31006938219070435,DISCLIM,0.06920240213619763,9
76187,0.31006938219070435,STAFFSHORT,0.06815302596834955,10
612739,0.7995998859405518,STUBEHA,0.4959957975933867,1
612739,0.7995998859405518,COGACMCO,0.29784417109202876,2
612739,0.7995998859405518,HISEI,0.2751424021618823,3
612739,0.7995998859405518,FAMSUP,0.24712671125341332,4
612739,0.7995998859405518,ST004D01T,0.19674784583439758,5
612739,0.7995998859405518,ICTSCH,0.18802304567201644,6
612739,0.7995998859405518,ICTHOME,0.18001490992592153,7
612739,0.7995998859405518,TEACHBEHA,0.1634082232473247,8
612739,0.7995998859405518,FAMCON,0.15613272420244356,9
612739,0.7995998859405518,STUDYHMW,0.15116003658960836,10
536882,0.961870014667511,HOMEPOS,0.9724776398090762,1
536882,0.961870014667511,ICTRES,0.9189211137616985,2
536882,0.961870014667511,ICTEFFIC,0.6930157446509475,3
536882,0.961870014667511,ICTINFO,0.3854516554047768,4
536882,0.961870014667511,HISEI,0.3000086134218691,5
536882,0.961870014667511,EDUSHORT,0.23689155575737458,6
536882,0.961870014667511,FAMCON,0.23680189140206495,7
536882,0.961870014667511,ST004D01T,0.2246273145221494,8
536882,0.961870014667511,MATHEFF,0.18039929657807988,9
536882,0.961870014667511,COGACRCO,0.1227067116343369,10
360214,0.8561304807662964,HOMEPOS,1.0290445793570142,1
360214,0.8561304807662964,MATHEFF,0.6884594371940693,2
360214,0.8561304807662964,HISEI,0.3642838802180995,3
360214,0.8561304807662964,STUBEHA,0.30607018682118,4
360214,0.8561304807662964,MATHPERS,0.2503965545186111,5
360214,0.8561304807662964,ANXMAT,0.23601995264791184,6
360214,0.8561304807662964,ST004D01T,0.22937067672090053,7
360214,0.8561304807662964,FAMCON,0.22563869803441775,8
360214,0.8561304807662964,ESCS,0.1943409548872296,9
360214,0.8561304807662964,STAFFSHORT,0.16752941741994617,10
118261,0.7653082609176636,GRADE,0.7896396962020299,1
118261,0.7653082609176636,BULLIED,0.7480141201880725,2
118261,0.7653082609176636,HOMEPOS,0.5966909469735401,3
118261,0.7653082609176636,MATHEFF,0.44636168287419425,4
118261,0.7653082609176636,ICTRES,0.24497815694001474,5
118261,0.7653082609176636,DISCLIM,0.11754119156723392,6
118261,0.7653082609176636,STUBEHA,0.11706739757654759,7
118261,0.7653082609176636,STAFFSHORT,0.10403922506628988,8
118261,0.7653082609176636,ICTSCH,0.08795307011205296,9
118261,0.7653082609176636,AGE,0.08791343604016219,10
384081,0.2649521231651306,FAMCON,0.5007697793932493,1
384081,0.2649521231651306,COGACRCO,0.47113137797763555,2
384081,0.2649521231651306,IMMIG,0.39739398969730244,3
384081,0.2649521231651306,ST004D01T,0.20371996434274478,4
384081,0.2649521231651306,MATHEFF,0.14029848085719096,5
384081,0.2649521231651306,ICTSCH,0.10967194252563786,6
384081,0.2649521231651306,ICTHOME,0.09345921258931413,7
384081,0.2649521231651306,STUDYHMW,0.07921845104458043,8
384081,0.2649521231651306,STAFFSHORT,0.07700359995597865,9
384081,0.2649521231651306,FEELSAFE,0.03825842740297503,10
212498,0.8765217065811157,MATHEFF,0.8196013900346861,1
212498,0.8765217065811157,HOMEPOS,0.5324250605912312,2
212498,0.8765217065811157,HISEI,0.48212618485367786,3
212498,0.8765217065811157,ICTSUBJ,0.269892447913644,4
212498,0.8765217065811157,STUBEHA,0.2558627239980069,5
212498,0.8765217065811157,COGACRCO,0.25315954557523584,6
212498,0.8765217065811157,ST004D01T,0.19808813356234167,7
212498,0.8765217065811157,TEACHSUP,0.17780334053572006,8
212498,0.8765217065811157,ESCS,0.17759303976854426,9
212498,0.8765217065811157,DISCLIM,0.17230338554224545,10
457104,0.7473114728927612,HOMEPOS,0.4322431560912082,1
457104,0.7473114728927612,HISEI,0.3572458617923985,2
457104,0.7473114728927612,TEACHBEHA,0.2135566709978775,3
457104,0.7473114728927612,MATHEFF,0.18369098369544645,4
457104,0.7473114728927612,MATHPERS,0.17684287351422426,5
457104,0.7473114728927612,ESCS,0.16133098785787298,6
457104,0.7473114728927612,FEELSAFE,0.15961343999572364,7
457104,0.7473114728927612,FAMSUP,0.1382453942686425,8
457104,0.7473114728927612,STAFFSHORT,0.12335022901714182,9
457104,0.7473114728927612,FAMCON,0.1141594199359406,10
195792,0.9405323266983032,HOMEPOS,0.9319137234633672,1
195792,0.9405323266983032,ICTRES,0.5660530229433971,2
195792,0.9405323266983032,GRADE,0.40313045074331966,3
195792,0.9405323266983032,MATHPERS,0.3472242875329721,4
195792,0.9405323266983032,MATHEFF,0.32302290202493167,5
195792,0.9405323266983032,COGACRCO,0.31176277869215485,6
195792,0.9405323266983032,TEACHSUP,0.25110392931321257,7
195792,0.9405323266983032,ST004D01T,0.2105052358413741,8
195792,0.9405323266983032,HISEI,0.18450221103565126,9
195792,0.9405323266983032,STUDYHMW,0.169033363003673,10
438931,0.9224313497543335,MATHEFF,0.8579791871833186,1
438931,0.9224313497543335,ICTRES,0.4347656859230483,2
438931,0.9224313497543335,FAMCON,0.4245142523900654,3
438931,0.9224313497543335,COGACRCO,0.40630650477066865,4
438931,0.9224313497543335,HISEI,0.40009069985602763,5
438931,0.9224313497543335,MATHPERS,0.3462097164258193,6
438931,0.9224313497543335,FAMSUP,0.24569857668459008,7
438931,0.9224313497543335,HOMEPOS,0.2015103282623022,8
438931,0.9224313497543335,ST004D01T,0.16064097868198587,9
438931,0.9224313497543335,ANXMAT,0.13957901717066307,10
409540,0.9661509990692139,ICTRES,0.9899691531658209,1
409540,0.9661509990692139,HOMEPOS,0.9675794233591387,2
409540,0.9661509990692139,BULLIED,0.6280125502193823,3
409540,0.9661509990692139,MATHEFF,0.5408362940434017,4
409540,0.9661509990692139,HISEI,0.28032836192507604,5
409540,0.9661509990692139,DISCLIM,0.25690409073909903,6
